#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	48.10007
k__Bacteria|p__Bacteroidetes	46.24473
k__Bacteria|p__Proteobacteria	4.35621
k__Bacteria|p__Actinobacteria	1.29263
k__Bacteria|p__Deinococcus_Thermus	0.00636
k__Bacteria|p__Firmicutes|c__Clostridia	46.97784
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	46.24473
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	3.3692
k__Bacteria|p__Actinobacteria|c__Actinobacteria	1.29263
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.93553
k__Bacteria|p__Firmicutes|c__Negativicutes	0.48426
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.45899
k__Bacteria|p__Firmicutes|c__Bacilli	0.17897
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.05148
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci	0.00636
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	46.97784
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	46.24473
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	3.29835
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	1.07021
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.93553
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.48426
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.45899
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.22242
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.17897
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.07085
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.05148
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales	0.00636
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	33.99427
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	26.74248
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	15.76433
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	6.55405
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	3.73793
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	3.29835
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	2.90516
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	1.8757
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	1.07021
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.93553
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.81405
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.76749
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.48426
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.45899
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.22242
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.16323
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.07085
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.06713
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.05148
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	0.01574
k__Bacteria|p__Deinococcus_Thermus|c__Deinococci|o__Deinococcales|f__Deinococcaceae	0.00636
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	24.61623
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	15.76433
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	13.73967
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	8.22723
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Odoribacter	6.88843
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Barnesiella	6.11438
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Roseburia	3.95777
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	3.73793
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae|g__Escherichia	3.25742
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	2.90516
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae|g__Oscillibacter	1.8757
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Blautia	1.63849
