#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	76.87661
k__Bacteria|p__Firmicutes	20.51477
k__Bacteria|p__Proteobacteria	1.80719
k__Bacteria|p__Actinobacteria	0.80143
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	76.87661
k__Bacteria|p__Firmicutes|c__Clostridia	20.43699
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.20378
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.80143
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.58688
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.06499
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.01653
k__Bacteria|p__Firmicutes|c__Negativicutes	0.01279
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	76.87661
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	20.43699
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	1.17783
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.58688
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.48662
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.31481
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.06499
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.02595
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.01653
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.01279
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	49.76856
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	16.67146
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	10.11278
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	7.96539
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	5.74994
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	5.53368
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	1.17783
