#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	71.3899
k__Bacteria|p__Firmicutes	17.92169
k__Bacteria|p__Proteobacteria	10.25203
k__Bacteria|p__Verrucomicrobia	0.35358
k__Bacteria|p__Actinobacteria	0.0828
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	71.3899
k__Bacteria|p__Firmicutes|c__Negativicutes	9.22183
k__Bacteria|p__Firmicutes|c__Clostridia	8.69986
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	8.36659
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	1.40002
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.48542
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.35358
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.0828
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	71.3899
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	9.22183
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	8.69986
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	8.36659
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	1.40002
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.48542
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.35358
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.06758
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.01521
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	38.16734
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	19.89833
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	8.80617
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	8.36659
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	8.21387
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	4.9297
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	4.51806
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	1.43016
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	1.40002
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	1.34022
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	1.00796
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.99979
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.48542
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0.35358
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.06758
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.01521
