#SampleID	Metaphlan2_Analysis
k__Bacteria	99.92067
k__Viruses	0.07933
k__Bacteria|p__Bacteroidetes	90.77193
k__Bacteria|p__Firmicutes	8.22211
k__Bacteria|p__Proteobacteria	0.78191
k__Bacteria|p__Actinobacteria	0.14472
k__Viruses|p__Viruses_noname	0.07933
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	90.77193
k__Bacteria|p__Firmicutes|c__Clostridia	7.38526
k__Bacteria|p__Firmicutes|c__Negativicutes	0.8261
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.72909
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.14472
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.07933
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.05282
k__Bacteria|p__Firmicutes|c__Bacilli	0.00903
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.00173
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	90.77193
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	7.38526
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.8261
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.72909
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.11765
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.07933
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.05282
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.02707
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.00903
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.00173
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	69.69098
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	9.0031
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	7.08604
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	5.17757
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	4.9918
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.8261
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.72909
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.58942
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.50828
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.508
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.43987
