#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	46.79059
k__Bacteria|p__Firmicutes	45.45115
k__Bacteria|p__Proteobacteria	7.72214
k__Bacteria|p__Actinobacteria	0.03612
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	46.79059
k__Bacteria|p__Firmicutes|c__Clostridia	44.99006
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	7.09401
k__Bacteria|p__Firmicutes|c__Negativicutes	0.4415
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.34358
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.28455
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.03612
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.0196
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	46.79059
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	44.99006
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	7.09401
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.4415
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.28455
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.21787
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.12571
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.02579
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.0196
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.01033
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	42.70938
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	39.47111
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	7.09401
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	6.24246
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	1.48562
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	1.07702
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.67819
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.4415
