#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	71.50932
k__Bacteria|p__Proteobacteria	19.13372
k__Bacteria|p__Bacteroidetes	5.46407
k__Bacteria|p__Actinobacteria	3.87203
k__Bacteria|p__Fusobacteria	0.02086
k__Bacteria|p__Firmicutes|c__Clostridia	59.41385
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	14.43036
k__Bacteria|p__Firmicutes|c__Negativicutes	10.2787
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	5.46407
k__Bacteria|p__Actinobacteria|c__Actinobacteria	3.87203
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	2.88676
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	1.8166
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	1.32941
k__Bacteria|p__Firmicutes|c__Bacilli	0.48736
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.02086
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	59.41385
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	12.02401
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	10.2787
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	5.46407
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	3.36476
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	2.88274
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	2.40636
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	1.8166
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	1.32941
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.50726
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.48736
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.02086
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Neisseriales	0.00402
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	36.09287
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	18.20381
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	12.02401
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	10.2787
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	4.96038
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	4.71055
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	3.36476
