#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	76.03964
k__Bacteria|p__Firmicutes	15.63346
k__Bacteria|p__Proteobacteria	5.43575
k__Bacteria|p__Verrucomicrobia	2.03231
k__Bacteria|p__Actinobacteria	0.85884
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	76.03964
k__Bacteria|p__Firmicutes|c__Clostridia	14.6758
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	4.76616
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	2.03231
k__Bacteria|p__Firmicutes|c__Negativicutes	0.94993
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.85884
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.55101
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.11858
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.00774
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	76.03964
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	14.6758
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	4.76616
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	2.03231
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.94993
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.80923
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.55101
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.11858
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.04961
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.00774
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	38.63787
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	31.25464
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	7.41271
