#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	70.33526
k__Bacteria|p__Firmicutes	24.34331
k__Bacteria|p__Proteobacteria	4.92117
k__Bacteria|p__Actinobacteria	0.40026
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	70.33526
k__Bacteria|p__Firmicutes|c__Clostridia	20.99683
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	4.33639
k__Bacteria|p__Firmicutes|c__Negativicutes	2.3447
k__Bacteria|p__Firmicutes|c__Bacilli	0.99543
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.40268
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.40026
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.1821
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.00635
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	70.33526
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	20.99683
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	4.33639
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	2.3447
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.99543
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.40268
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.37984
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.14139
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.04071
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.02043
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.00635
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	63.43367
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	13.56939
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	4.84941
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	4.15553
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	2.3745
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	2.3447
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	2.19429
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2.05053
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	1.62105
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.97893
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.88602
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.40268
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.37984
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.35159
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.18086
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.14139
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.04071
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.02043
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.01566
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.00635
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	0.00165
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.00084
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	63.43367
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	9.31167
