#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	56.08197
k__Bacteria|p__Firmicutes	28.94254
k__Bacteria|p__Proteobacteria	8.77449
k__Bacteria|p__Fusobacteria	6.1028
k__Bacteria|p__Actinobacteria	0.09819
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	56.08197
k__Bacteria|p__Firmicutes|c__Clostridia	15.75229
k__Bacteria|p__Firmicutes|c__Negativicutes	13.16698
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	6.1028
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	3.99496
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	3.88313
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.8964
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.09819
k__Bacteria|p__Firmicutes|c__Bacilli	0.01492
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.00835
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	56.08197
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	15.75229
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	13.16698
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	6.1028
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	3.99496
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	3.88313
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.8964
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.08392
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.01492
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.01426
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.00835
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	52.94338
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	13.16698
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	7.14983
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	6.32859
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	6.1028
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	3.99496
