#SampleID	Metaphlan2_Analysis
k__Bacteria	99.99787
k__Viruses	0.00213
k__Bacteria|p__Bacteroidetes	74.46879
k__Bacteria|p__Firmicutes	13.27191
k__Bacteria|p__Proteobacteria	11.63904
k__Bacteria|p__Verrucomicrobia	0.52459
k__Bacteria|p__Actinobacteria	0.09355
k__Viruses|p__Viruses_noname	0.00213
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	74.46879
k__Bacteria|p__Firmicutes|c__Clostridia	7.17268
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	7.08642
k__Bacteria|p__Firmicutes|c__Negativicutes	6.08095
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2.85025
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	1.70237
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.52459
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.09355
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.01827
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.00213
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	74.46879
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	7.17268
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	7.08642
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	6.08095
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	2.85025
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	1.70237
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.52459
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.07168
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.01827
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.0161
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.00578
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.00213
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	55.80179
