#SampleID	Metaphlan2_Analysis
k__Bacteria	95.74294
k__Viruses	4.25706
k__Bacteria|p__Bacteroidetes	51.92163
k__Bacteria|p__Firmicutes	30.68473
k__Bacteria|p__Proteobacteria	11.62112
k__Viruses|p__Viruses_noname	4.25706
k__Bacteria|p__Fusobacteria	1.16274
k__Bacteria|p__Actinobacteria	0.35273
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	51.92163
k__Bacteria|p__Firmicutes|c__Clostridia	27.09571
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	9.88939
k__Viruses|p__Viruses_noname|c__Viruses_noname	4.25706
k__Bacteria|p__Firmicutes|c__Negativicutes	3.58515
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	1.29945
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	1.16274
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.43228
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.35273
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.00386
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	51.92163
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	27.09571
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	9.88939
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	4.25706
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	3.58515
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	1.29945
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	1.16274
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.43228
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.19186
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.1399
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.02097
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.00386
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	50.05849
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	11.75535
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	9.88939
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	7.78127
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales|f__Myoviridae	4.25706
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	3.78698
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	3.58515
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	3.57711
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	1.86314
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	1.29945
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	1.16274
