#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	79.14758
k__Bacteria|p__Firmicutes	10.09555
k__Bacteria|p__Proteobacteria	7.03381
k__Bacteria|p__Fusobacteria	3.12335
k__Bacteria|p__Actinobacteria	0.59971
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	79.14758
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	6.86536
k__Bacteria|p__Firmicutes|c__Negativicutes	5.73048
k__Bacteria|p__Firmicutes|c__Clostridia	4.23457
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	3.12335
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.59971
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.16844
k__Bacteria|p__Firmicutes|c__Bacilli	0.13051
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	79.14758
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	6.86536
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	5.73048
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	4.23457
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	3.12335
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.57636
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.16844
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.13051
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.02335
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	73.7075
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	6.86536
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	5.73048
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	4.17078
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	3.12335
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	3.02571
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	1.2693
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	1.20667
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.57636
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Campylobacteraceae	0.16844
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.13051
