#SampleID	Metaphlan2_Analysis
k__Bacteria	99.99393
k__Eukaryota	0.00607
k__Bacteria|p__Bacteroidetes	50.52553
k__Bacteria|p__Firmicutes	46.28739
k__Bacteria|p__Proteobacteria	2.18985
k__Bacteria|p__Actinobacteria	0.9763
k__Bacteria|p__Fusobacteria	0.01485
k__Eukaryota|p__Ascomycota	0.00607
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	50.52553
k__Bacteria|p__Firmicutes|c__Clostridia	45.47578
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	1.71111
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.9763
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.47875
k__Bacteria|p__Firmicutes|c__Bacilli	0.45593
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.3499
k__Bacteria|p__Fusobacteria|c__Fusobacteriia	0.01485
k__Eukaryota|p__Ascomycota|c__Saccharomycetes	0.00607
k__Bacteria|p__Firmicutes|c__Negativicutes	0.00578
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	50.52553
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	45.47578
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	1.71111
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.78167
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.47875
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.45593
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.3499
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.19091
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales	0.01485
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales	0.00607
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.00578
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00372
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	30.3468
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	20.17873
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	16.17993
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	12.89248
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	9.96527
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	3.1653
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	2.71298
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	1.71111
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.78167
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.53638
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.47875
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.42101
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.3499
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.19091
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Carnobacteriaceae	0.03492
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Peptostreptococcaceae	0.02173
k__Bacteria|p__Fusobacteria|c__Fusobacteriia|o__Fusobacteriales|f__Fusobacteriaceae	0.01485
k__Eukaryota|p__Ascomycota|c__Saccharomycetes|o__Saccharomycetales|f__Saccharomycetaceae	0.00607
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.00578
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Actinomycetaceae	0.00372
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_Family_XIII_Incertae_Sedis	0.0017
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	30.3468
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae|g__Parabacteroides	19.82094
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae|g__Eubacterium	16.17993
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	4.72784
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Coprococcus	4.45513
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcus	3.83404
