#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	55.07877
k__Bacteria|p__Firmicutes	22.91192
k__Bacteria|p__Proteobacteria	21.27203
k__Bacteria|p__Actinobacteria	0.73727
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	55.07877
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	18.87228
k__Bacteria|p__Firmicutes|c__Negativicutes	18.68519
k__Bacteria|p__Firmicutes|c__Clostridia	4.22673
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	2.39975
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.73727
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	55.07877
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	18.87228
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	18.68519
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	4.22673
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	2.39975
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.65973
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.07754
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	35.55616
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	18.87228
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	16.82447
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	16.33551
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	3.03844
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	2.39975
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	2.34968
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	2.16503
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.66457
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.65973
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	0.5125
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.50202
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.07754
