#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	43.82878
k__Bacteria|p__Bacteroidetes	40.09586
k__Bacteria|p__Proteobacteria	15.10951
k__Bacteria|p__Actinobacteria	0.96585
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	40.09586
k__Bacteria|p__Firmicutes|c__Clostridia	33.04987
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	13.88353
k__Bacteria|p__Firmicutes|c__Negativicutes	10.52254
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.96585
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.7181
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.35508
k__Bacteria|p__Firmicutes|c__Bacilli	0.19371
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.15279
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.06266
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	40.09586
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	33.04987
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	13.76376
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	10.52254
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.7181
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.5802
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.38566
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.35508
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.19371
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.15279
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.11976
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.06266
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	31.22433
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	19.1551
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	14.76988
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	13.76376
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	9.82112
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	4.8874
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	1.28348
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	1.25213
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.71647
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.70142
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.5802
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.38566
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.35508
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.34213
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.19371
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae	0.15279
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.14676
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.11976
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.06266
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.05686
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.02766
