#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	74.09888
k__Bacteria|p__Bacteroidetes	18.21932
k__Bacteria|p__Proteobacteria	7.5875
k__Bacteria|p__Actinobacteria	0.08371
k__Bacteria|p__Verrucomicrobia	0.01059
k__Bacteria|p__Firmicutes|c__Clostridia	72.13425
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	18.21932
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	6.88542
k__Bacteria|p__Firmicutes|c__Negativicutes	1.91093
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.47455
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.22753
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.08371
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.0537
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.01059
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	72.13425
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	18.21932
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	6.88542
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1.91093
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.33058
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.22753
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.14397
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.06093
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.0537
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.02278
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.01059
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	26.84227
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	24.21419
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	19.55384
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	7.44959
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	6.65088
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	4.96929
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Prevotellaceae	3.87959
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	1.82954
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	1.29072
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.94703
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.63014
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.52654
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.33058
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.23454
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.22753
