#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	62.21592
k__Bacteria|p__Firmicutes	26.81849
k__Bacteria|p__Proteobacteria	10.69708
k__Bacteria|p__Actinobacteria	0.26851
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	62.21592
k__Bacteria|p__Firmicutes|c__Clostridia	25.5782
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	5.16122
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	5.07582
k__Bacteria|p__Firmicutes|c__Negativicutes	1.16885
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.31967
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.26851
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.14036
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.07145
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	62.21592
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	25.5782
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	5.16122
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	5.07582
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1.16885
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.31967
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.23067
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.14036
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.07145
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.03784
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	50.4393
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	22.20489
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	10.4401
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae	5.16122
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	5.0602
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	2.21493
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	1.14313
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	1.11967
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.72118
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.34413
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.31967
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.23067
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	0.21685
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.14036
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.07145
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.06157
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.03784
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.0315
