#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Bacteroidetes	89.01481
k__Bacteria|p__Firmicutes	7.13544
k__Bacteria|p__Proteobacteria	3.13175
k__Bacteria|p__Verrucomicrobia	0.64339
k__Bacteria|p__Actinobacteria	0.07461
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	89.01481
k__Bacteria|p__Firmicutes|c__Clostridia	6.91741
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	3.04913
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.64339
k__Bacteria|p__Firmicutes|c__Negativicutes	0.20096
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.07461
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.06423
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.01839
k__Bacteria|p__Firmicutes|c__Bacilli	0.01141
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.00565
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	89.01481
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	6.91741
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	3.04913
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.64339
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	0.20096
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.06423
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.0362
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.03466
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.01141
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.01095
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.00744
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.00565
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales	0.00376
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	49.34598
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	31.57026
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	8.09857
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	4.68792
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	3.0485
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	1.03978
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	0.91594
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	0.64339
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.26438
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	0.20096
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	0.06423
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.0362
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.03466
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	0.01095
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiales_noname	0.0094
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.00824
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales|f__Pasteurellaceae	0.00744
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales|f__Erysipelotrichaceae	0.00565
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Actinomycetales|f__Propionibacteriaceae	0.00376
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	0.00317
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.00063
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	49.34598
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae|g__Alistipes	31.57026
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Faecalibacterium	3.98347
