#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Firmicutes	72.33389
k__Bacteria|p__Deferribacteres	10.05919
k__Bacteria|p__Bacteroidetes	8.89665
k__Bacteria|p__Proteobacteria	8.65086
k__Bacteria|p__Actinobacteria	0.05941
k__Bacteria|p__Firmicutes|c__Bacilli	61.14737
k__Bacteria|p__Firmicutes|c__Clostridia	11.18652
k__Bacteria|p__Deferribacteres|c__Deferribacteres	10.05919
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	8.89665
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	8.48836
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.1625
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.05941
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	61.14737
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	11.18652
k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales	10.05919
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	8.89665
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	8.48836
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.1625
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.05941
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	61.10575
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	11.12295
k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae	10.05919
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae	8.48836
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	8.10512
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.43414
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	0.35738
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.1625
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	0.06357
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.05941
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	0.04163
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lactobacillus	61.10575
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Anaerotruncus	11.12295
