#SampleID	Metaphlan2_Analysis
k__Bacteria	99.92864
k__Viruses	0.07136
k__Bacteria|p__Firmicutes	61.37191
k__Bacteria|p__Bacteroidetes	22.65239
k__Bacteria|p__Deferribacteres	11.68636
k__Bacteria|p__Proteobacteria	4.07847
k__Bacteria|p__Actinobacteria	0.13951
k__Viruses|p__Viruses_noname	0.07136
k__Bacteria|p__Firmicutes|c__Bacilli	60.11153
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	22.65239
k__Bacteria|p__Deferribacteres|c__Deferribacteres	11.68636
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	3.23854
k__Bacteria|p__Firmicutes|c__Clostridia	1.26038
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria	0.48716
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.35278
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.13951
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.07136
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	60.0709
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	22.65239
k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales	11.68636
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	3.23854
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	1.26038
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales	0.48716
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.35278
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.13951
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales	0.07136
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	0.04063
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae	57.95169
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	22.55472
k__Bacteria|p__Deferribacteres|c__Deferribacteres|o__Deferribacterales|f__Deferribacteraceae	11.68636
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales|f__Enterobacteriaceae	3.23854
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Enterococcaceae	2.11921
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	1.26038
k__Bacteria|p__Proteobacteria|c__Epsilonproteobacteria|o__Campylobacterales|f__Helicobacteraceae	0.48716
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.34924
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales|f__Coriobacteriaceae	0.13951
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Tymovirales|f__Tymoviridae	0.07136
