#SampleID	Metaphlan2_Analysis
k__Bacteria	100.0
k__Bacteria|p__Verrucomicrobia	47.15418
k__Bacteria|p__Bacteroidetes	37.68436
k__Bacteria|p__Actinobacteria	6.47369
k__Bacteria|p__Proteobacteria	5.74862
k__Bacteria|p__Firmicutes	2.93915
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	47.15418
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	37.68436
k__Bacteria|p__Actinobacteria|c__Actinobacteria	6.47369
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	5.56186
k__Bacteria|p__Firmicutes|c__Bacilli	2.73757
k__Bacteria|p__Firmicutes|c__Clostridia	0.20158
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.18676
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	47.15418
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	37.68436
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	6.47369
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	5.56186
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	2.73757
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	0.20158
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.18676
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae	47.15418
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	33.03719
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	6.47369
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae	5.56186
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	4.45115
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Leuconostocaceae	2.67649
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	0.19602
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	0.15616
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.15008
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae	0.06108
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae	0.04543
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiales_noname	0.03668
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales|f__Verrucomicrobiaceae|g__Akkermansia	47.15418
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides	33.03719
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae|g__Bifidobacterium	6.47369
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales|f__Desulfovibrionaceae|g__Bilophila	5.56186
