#SampleID	Metaphlan2_Analysis
k__Bacteria	99.9179
k__Archaea	0.07605
k__Viruses	0.00604
k__Bacteria|p__Bacteroidetes	84.36443
k__Bacteria|p__Firmicutes	13.88894
k__Bacteria|p__Actinobacteria	0.77365
k__Bacteria|p__Proteobacteria	0.6249
k__Bacteria|p__Verrucomicrobia	0.26598
k__Archaea|p__Euryarchaeota	0.07605
k__Viruses|p__Viruses_noname	0.00604
k__Bacteria|p__Bacteroidetes|c__Bacteroidia	84.36443
k__Bacteria|p__Firmicutes|c__Clostridia	12.64337
k__Bacteria|p__Firmicutes|c__Negativicutes	1.21193
k__Bacteria|p__Actinobacteria|c__Actinobacteria	0.77365
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria	0.32321
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae	0.26598
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria	0.16654
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria	0.13516
k__Archaea|p__Euryarchaeota|c__Methanobacteria	0.07605
k__Bacteria|p__Firmicutes|c__Erysipelotrichia	0.01781
k__Bacteria|p__Firmicutes|c__Bacilli	0.01583
k__Viruses|p__Viruses_noname|c__Viruses_noname	0.00604
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales	84.36443
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales	12.64337
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales	1.21193
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales	0.76406
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	0.32321
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.26598
k__Bacteria|p__Proteobacteria|c__Deltaproteobacteria|o__Desulfovibrionales	0.16654
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.12257
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales	0.07605
k__Bacteria|p__Firmicutes|c__Erysipelotrichia|o__Erysipelotrichales	0.01781
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales	0.01583
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Coriobacteriales	0.00958
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	0.00917
k__Viruses|p__Viruses_noname|c__Viruses_noname|o__Caudovirales	0.00604
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pasteurellales	0.00342
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae	42.01044
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Rikenellaceae	22.68276
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Porphyromonadaceae	18.10538
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae	7.37329
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Eubacteriaceae	3.7148
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_noname	1.56585
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae	1.23826
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Acidaminococcaceae	0.93555
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Bifidobacteriales|f__Bifidobacteriaceae	0.76406
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sutterellaceae	0.32306
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Oscillospiraceae	0.3089
k__Bacteria|p__Firmicutes|c__Negativicutes|o__Selenomonadales|f__Veillonellaceae	0.27637
